track__energy,track__valence,track__tempo,track__speechiness,track__danceability,track__liveness,velocity,median_popularity,mean_popularity,std_popularity,trend,retrieval_frequency,current_popularity
0.692,0.396,139.923,0.0653,0.578,0.364,0.0,42.0,42.28,0.7222188034107115,0,0,43
0.941,0.124,119.783,0.0716,0.502,0.553,0.013333333333333334,74.0,74.47619047619048,0.522726152383337,1,1,76
0.842,0.643,169.745,0.348,0.517,0.158,0.0,84.0,84.34482758620689,0.6578891044254797,0,0,85
0.296,0.463,76.04,0.0426,0.558,0.108,0.0,59.0,59.0,0.0,0,0,59
0.827,0.506,97.515,0.0774,0.758,0.0946,0.0,57.0,56.75925925925926,0.4275331992820443,0,0,56
0.565,0.689,113.007,0.03,0.676,0.241,0.0,73.0,72.75862068965517,0.7725985000830373,0,0,74
0.652,0.625,97.032,0.0779,0.726,0.0905,0.0,78.0,78.0,0.0,0,0,78
0.343,0.143,116.008,0.0301,0.711,0.125,0.0,74.0,73.81818181818181,0.38569460791993493,0,0,74
0.826,0.648,145.825,0.0485,0.588,0.327,0.0,80.0,80.4423076923077,0.49666044500557527,0,0,80
0.855,0.32,80.121,0.0644,0.388,0.137,0.0,77.0,77.0909090909091,0.28747978728803447,0,0,78
0.659,0.102,92.823,0.0386,0.528,0.12,0.013333333333333334,75.0,75.04545454545455,0.20829889522526546,1,1,76
0.499,0.266,119.822,0.049,0.544,0.113,-0.03125,32.0,30.46153846153846,2.545444939657584,-1,0,31
0.591,0.282,105.0,0.0294,0.716,0.0713,0.0,27.0,26.192307692307693,2.057242941587128,0,0,28
0.486,0.417,92.057,0.0344,0.746,0.123,0.0,76.0,76.3103448275862,1.1478149639374648,0,0,78
0.783,0.939,149.027,0.26,0.777,0.355,0.0,97.0,96.98019801980197,1.2426432863158205,0,0,98
0.651,0.471,112.648,0.0784,0.694,0.0787,0.0,92.0,92.17241379310344,0.9123280382981347,0,0,93
0.563,0.489,105.087,0.0278,0.68,0.151,0.0,71.0,70.6896551724138,2.743059558807082,0,0,66
0.553,0.703,136.063,0.077,0.595,0.0808,0.0,50.0,50.36,3.057842376578623,0,0,45
0.77,0.487,80.009,0.0282,0.612,0.271,0.0,46.0,45.68,3.029455396601838,0,0,41
0.667,0.449,98.07,0.0859,0.788,0.173,0.0,26.0,26.12,0.5878775382679627,0,0,27
0.338,0.544,207.356,0.0357,0.257,0.252,0.0,77.0,76.93103448275862,0.2533954906327425,0,0,77
0.754,0.432,105.013,0.0372,0.796,0.0496,0.0,63.0,62.32142857142857,1.0019114385075383,0,0,63
0.665,0.199,117.055,0.0644,0.389,0.116,0.0,72.0,71.75,0.4330127018922193,0,0,72
0.902,0.736,126.006,0.0449,0.862,0.0803,0.014084507042253521,69.0,68.20689655172414,3.220401670651184,1,1,72
0.551,0.861,146.092,0.317,0.875,0.0537,0.0,73.0,73.03448275862068,2.552655934251276,0,0,76
0.92,0.793,110.449,0.0716,0.818,0.0879,0.0,82.0,82.21153846153847,0.7680279056813792,0,0,83
0.808,0.372,108.548,0.0368,0.554,0.159,0.0,91.0,90.36619718309859,2.9799302223597306,0,0,94
0.276,0.317,76.415,0.0324,0.379,0.09,0.0,60.0,60.148148148148145,2.620484881675367,0,0,64
0.917,0.501,100.987,0.117,0.562,0.488,0.0,85.0,84.37931034482759,2.3402592415113315,0,0,86
0.709,0.712,194.055,0.284,0.744,0.0847,0.0,81.0,80.62068965517241,2.917412565287927,0,0,84
0.843,0.746,122.064,0.0284,0.619,0.164,0.0,85.0,85.03448275862068,0.9642849278696248,0,0,86
0.77,0.47,82.157,0.242,0.38,0.243,0.0,82.0,81.15384615384616,1.4595127662315595,0,0,81
0.339,0.457,97.989,0.0278,0.705,0.12,0.0,82.0,82.61016949152543,0.9745394245061051,0,0,84
0.413,0.273,94.938,0.0254,0.494,0.193,0.0,92.0,92.24137931034483,0.7725985000830373,0,0,94
0.442,0.838,100.021,0.0575,0.776,0.0723,0.0,81.0,81.03448275862068,0.18246560765962697,0,0,81
0.655,0.39,129.89,0.0379,0.558,0.0854,0.0,76.0,75.52727272727273,1.332864931499,0,0,77
0.863,0.445,97.065,0.0466,0.521,0.593,0.0,73.0,73.36363636363636,0.4810456929208346,0,0,73
0.692,0.375,129.803,0.0453,0.507,0.151,0.0,71.0,71.0,0.0,0,0,71
0.625,0.825,94.983,0.0337,0.789,0.116,0.0,33.0,30.96,5.5532332924162295,0,0,35
0.876,0.149,148.921,0.0456,0.412,0.348,0.05555555555555555,13.0,11.727272727272727,5.569248506362401,1,1,20
0.659,0.506,127.347,0.0768,0.574,0.0921,0.0,84.0,78.65,18.374642853672015,0,0,86
0.532,0.636,110.99,0.102,0.843,0.0714,0.0,19.0,17.80952380952381,5.720631397211888,0,0,24
0.744,0.189,125.048,0.108,0.728,0.165,0.05,16.0,14.0,6.442049363362563,1,1,21
0.776,0.32,128.139,0.0978,0.548,0.146,0.0,13.0,11.35,5.350467269313962,0,0,18
0.792,0.0469,120.014,0.0377,0.644,0.0886,0.06666666666666667,11.0,10.35,4.746314359584709,1,1,16
0.52,0.277,145.979,0.0556,0.62,0.146,0.0,41.0,37.333333333333336,9.093866762737,0,0,44
0.424,0.381,112.576,0.0728,0.619,0.108,0.0,67.0,66.52380952380952,0.49943278484292936,0,0,67
0.788,0.798,149.999,0.035,0.573,0.287,0.0,25.0,21.80952380952381,8.572486707173782,0,0,30
0.717,0.205,107.994,0.0249,0.445,0.0831,0.0,18.0,15.142857142857142,6.468132241526726,0,0,21
0.73,0.429,158.381,0.157,0.3,0.101,0.0,46.0,44.35,3.771935842508459,0,0,47
0.692,0.454,116.959,0.0259,0.609,0.0864,0.0,85.0,85.0,0.0,0,0,85
0.698,0.599,115.013,0.0297,0.505,0.0966,0.0,82.0,81.42857142857143,1.256276757930754,0,0,84
0.555,0.191,96.063,0.039,0.392,0.13,0.0,86.0,85.5945945945946,1.1018279519264598,0,0,87
0.427,0.231,116.059,0.0549,0.463,0.0911,0.0,77.0,77.04761904761905,0.7221786137191952,0,0,78
0.818,0.361,97.571,0.102,0.373,0.434,0.0,87.0,87.0,0.0,0,0,87
0.558,0.573,140.789,0.0513,0.589,0.105,0.0,69.0,68.66666666666667,0.47140452079103173,0,0,69
0.555,0.534,102.005,0.044,0.86,0.0371,0.07142857142857142,17.0,17.666666666666668,7.399699693606191,1,1,32
0.838,0.386,160.075,0.0409,0.633,0.361,0.0,61.0,61.13333333333333,0.33993463423951903,0,0,62
0.737,0.438,144.925,0.0554,0.695,0.131,0.023255813953488372,40.0,35.06666666666667,9.882419856605074,1,1,44
0.386,0.661,125.017,0.168,0.857,0.111,0.0,79.0,79.0,0.0,0,0,79
0.773,0.504,129.923,0.0345,0.681,0.0978,0.0,80.0,79.83333333333333,0.372677996249965,0,0,80
0.502,0.162,80.915,0.0361,0.351,0.113,0.0,25.0,25.2,0.4,0,0,26
0.358,0.276,95.169,0.0305,0.572,0.0997,0.014492753623188406,68.0,68.23076923076923,0.9730085108210399,1,1,70
0.701,0.29,84.899,0.0463,0.475,0.127,0.0,70.0,69.53846153846153,3.875274374710769,0,0,74
0.684,0.68,166.976,0.359,0.832,0.229,0.0,78.0,77.6923076923077,0.910166120476864,0,0,79
0.704,0.221,136.975,0.043,0.676,0.12,0.0,66.0,66.23076923076923,2.9911110915728587,0,0,71
0.806,0.587,104.032,0.0486,0.608,0.191,0.012345679012345678,77.0,63.54545454545455,30.106971818270193,1,1,82
0.712,0.692,91.98,0.0981,0.848,0.106,0.011904761904761904,83.0,82.72727272727273,1.4826824027545538,1,1,85
0.553,0.112,101.285,0.0571,0.564,0.361,0.030303030303030304,27.5,24.75,8.437268515343103,1,1,35
0.377,0.135,175.43,0.0317,0.288,0.101,0.09722222222222222,36.0,37.75,37.8310388437854,1,1,79
0.812,0.664,80.09,0.461,0.505,0.444,0.011363636363636364,88.0,88.08333333333333,0.2763853991962833,1,1,89
0.563,0.343,105.008,0.204,0.833,0.139,0.0,83.5,83.25,0.82915619758885,0,0,86
0.691,0.703,167.029,0.363,0.836,0.282,0.0,71.0,71.11111111111111,0.7370277311900889,0,0,72
0.711,0.317,146.921,0.0322,0.487,0.152,0.0,85.5,85.5,0.5,0,0,86
0.741,0.696,116.97,0.0321,0.802,0.206,0.0,70.0,70.0,0.0,0,0,69
0.631,0.382,85.262,0.0465,0.328,0.567,0.0,83.0,83.0,0.0,0,0,83
0.501,0.848,119.953,0.0466,0.871,0.0939,0.0,50.0,50.0,0.0,0,0,51
0.672,0.711,103.921,0.198,0.874,0.0783,0.037037037037037035,82.5,82.5,1.5,0,1,84
0.604,0.374,88.0,0.0962,0.678,0.278,0.0,59.0,59.0,0.0,0,0,70
0.822,0.327,120.498,0.104,0.376,0.0841,0.0,,,,0,0,68
0.542,0.0771,120.134,0.0392,0.666,0.0765,0.0,,,,0,0,81
0.494,0.175,163.669,0.037,0.296,0.108,0.0,,,,0,0,65
0.158,0.0398,124.567,0.0481,0.394,0.109,0.0,,,,0,0,65
